Category;Technology;Available;Brand;Model;isOnlineOrder;isSoldByInstalments;Color;Price;Country;Size;Serial
32;ЖК;true;Haier;LE32B7000C;false;false;brawn;15315;Аргентина;medium;fxoj
32;ЖК;true;Haier;LE32B7000T;true;false;green;52580;Тунис;big;rfkcwv
32;ЖК;false;Haier;LE32B8000T;true;false;red;53677;Сан-Марино;very big;qnylimzd
32;ЖК;true;Haier;LE32B8500T;true;true;orange;26746;Остров Рождества;medium;mym
32;ЖК;true;Haier;LE32F6000T;true;false;black;32227;Гвинея;medium;av
32;ЖК;true;Haier;LE32G610CF;false;true;white;16279;Силенд;medium;tqn
32;ЖК;false;Haier;LE32K5000T;true;false;black;28862;Приднестровская Молдавская Республика;very small;nliez
32;ЖК;false;Haier;LE32K5500T;true;true;black;25823;Казахстан;medium;we
32;ЖК;false;Haier;LE32M600;false;true;green;16994;Луганская Народная Республика;big;ian
32;ЖК;false;Haier;LE32T1000;true;false;pink;45430;Литва;big;quhd
55;ЖК;false;Haier;LE55M7000;false;false;purple;23076;Кувейт;very small;zhfbrdhs
55;ЖК;true;Haier;LE55Q6500U;true;false;orange;29410;Исландия;small;lth
55;ЖК;false;Haier;LE55U6500U;false;false;green;26819;Сахарская Арабская Демократическая Республика;medium;ohdkek
55;ЖК;true;Haier;LE55U6700U;false;false;purple;36273;Голанские высоты;very big;bcjvl
55;ЖК;true;Haier;LE55X7000U;false;false;pink;28318;Монголия;very small;cryuutgg
24;ЖК;true;Haier;LET24C430;true;true;pink;45860;Тувалу;big;deype
24;ЖК;true;Haier;LET24C600;true;true;purple;48959;Нидерланды;very small;f
24;ЖК;false;Haier;LET24T1000F;false;true;purple;36496;Ангола;medium;atmg
24;ЖК;true;Haier;LET24T1000HF;true;false;green;27738;Синт-Мартен;very small;ccp
24;ЖК;false;Haier;LET24Z6;false;false;red;27535;Эритрея;small;oc
24;ЖК;true;Haier;LET24Z6 COMBO;false;false;red;10439;Коморские Острова;big;szpro
32;ЖК;false;Haier;LET32C430;true;true;purple;22504;Турецкая Республика Северного Кипра;small;blhqwl
32;ЖК;false;Haier;LET32C600;true;false;blue;36339;Нигерия;big;qlqul
32;ЖК;false;Haier;LET32C800H;false;true;white;12539;Бир-Тавиль;medium;oili
32;ЖК;false;Haier;LET32D10HF;true;true;blue;15990;Британская территория в Индийском океане;very small;ptsab
32;ЖК;false;Haier;LET32H320;false;true;pink;54272;Мальтийский орден;very small;vdfwet
32;ЖК;false;Haier;LET32T1000HFM;true;true;orange;41362;Танзания;big;tqiz
32;ЖК;true;Haier;LT32A1;true;false;purple;32652;Чили;medium;n
32;ЖК;false;HAMBER;32HRP5007;true;false;black;12174;Южная Осетия;small;fitmbmyg
32;ЖК;true;HAMBER;32HRP5507;true;true;orange;46059;Нидерланды;medium;yxur
32;ЖК;false;HAMBER;32HRP5518;true;true;orange;35112;Галмудуг;small;jlps
55;ЖК;true;HAMBER;55HRP8508;true;true;pink;49705;Украина;very big;vs
32;ЖК;false;Hanns.G;AD32UMMB;false;true;pink;9845;Азербайджан;very small;okslm
32;ЖК;true;Hanns.G;AD40UMMB;false;false;orange;32261;Белиз;very small;dlibunz
32;ЖК;false;Hanns.G;GT02-32E1-000G;false;true;white;24999;Джерси;very small;ffjp
32;ЖК;true;Hanns.G;"HANNSlounge 32""";true;false;purple;34016;КНДР;very small;tbk
32;ЖК;true;Hanns.G;"HANNSvibe.white 32""";true;true;white;12040;Бруней;very small;biz
32;ЖК;false;Hanns.G;HANNSwing;true;true;white;38259;Силенд;very big;w
32;ЖК;true;Hanns.G;JT01-32E2-000G;true;true;yellow;37774;Джибути;big;yujkc
32;ЖК;true;Hanns.G;JT01-32Z1-000G;true;true;white;27223;Бангладеш;small;ecjzpbnt
32;ЖК;true;Hanns.G;JT01-32Z2-000G;false;false;orange;41830;Гайана;very small;vube
32;ЖК;false;Hanns.G;SE32LMNB;true;false;yellow;24902;Бермудские острова;very small;uij
32;ЖК;false;Hanns.G;SJ32DMBB;false;true;white;31446;Нагорно-Карабахская Республика;medium;gj
32;ЖК;false;Hanns.G;SK32TMNB;true;false;green;24260;Сен-Пьер и Микелон;very small;hqu
24;ЖК;true;Hanns.G;SL24DMBB;true;true;white;24552;Парагвай;small;mvrfamhp
24;ЖК;true;Hanns.G;SL24DMBW;false;true;blue;43150;Гватемала;medium;fypgy
32;ЖК;false;Hanns.G;SL32FMNB;true;false;purple;34708;Сальвадор;medium;ykvudxpm
32;ЖК;true;Hanns.G;SL32UMNB;true;true;white;11669;Республика Косово;small;vhwa
32;ЖК;true;Hanns.G;ST321MBB;false;true;red;50552;Острова Святой Елены Вознесения и Тристан-да-Кунья;medium;gsnjlu
32;ЖК;true;Hanns.G;ST321MNB;true;false;black;38696;Судан;small;jzfrwxof
32;ЖК;true;Hanns.G;ST329MUB;true;false;green;51482;Франция;very small;zcaopfk
32;ЖК;false;Hanns.G;ST32AMSB;true;true;red;34207;Южная Осетия;small;hnact
55;ЖК;false;Hanns.G;ST551MBB;false;false;brawn;32979;Острова Питкэрн;very small;dug
55;ЖК;false;Hanns.G;ST551MUB;true;false;red;53245;Марокко;very small;fabs
32;ЖК;false;Hanns.G;SV32AMUB;true;true;red;13195;Остров Рождества;small;ygxc
32;ЖК;false;Hanns.G;SV32LMNB;false;false;orange;46774;КНДР;very big;slxmwf
32;ЖК;true;Hanns.G;YT07-32E1-000G;true;false;green;21652;Авдаленд;very small;rft
32;ЖК;true;Hanns.G;YT07-32E1-001G;true;false;green;26792;Острова Питкэрн;very small;r
32;ЖК;false;Hanns.G;YT07-32Z1-000G;true;true;black;25969;Уганда;medium;vzq
32;ЖК;false;Hanns.G;YT07-32Z1-001G;false;false;brawn;50974;Гамбия;very big;vc
32;ЖК;false;Hantarex;"32"" Four Stripes Full HD TV";true;false;pink;54228;Бенин;small;nrpvclxf
32;ЖК;true;Hantarex;"32"" Plexy TV silver";false;false;black;22003;Латвия;big;gcr
55;ЖК;false;Hantarex;"55"" Four Stripes Full HD LED TV";true;true;black;10558;Аргентина;big;rvydeq
55;ЖК;false;Hantarex;DOT VIEW TV;true;false;blue;36084;Монтсеррат;very small;bwod
32;ЖК;true;Hantarex;Four Stripes 32 Slim;true;false;green;12879;Гваделупа;small;tr
32;ЖК;false;Hantarex;"LCD 32"" GW Stripe TV";false;true;white;20355;Новая Каледония;big;xahof
32;ЖК;false;Hantarex;"LCD 32"" Stripes Glass HD DVB-T TV";true;true;orange;54947;Кот-д'Ивуар;big;qkoczl
32;ЖК;false;Hantarex;PLANOS 32 GW Stripe;true;true;brawn;22740;Азания;very big;ypqurumo
32;ЖК;true;Hantarex;TFT32 Color Planos Glass TV;false;true;blue;31448;Сальвадор;small;t
32;ЖК;true;Hantarex;TFT32 Color Planos TV;true;false;white;26327;Кюрасао;small;mepajigm
24;ЖК;true;HARPER;24F0530T;false;false;green;10065;Сальвадор;small;sq
24;ЖК;true;HARPER;24F470T;false;true;black;53593;Шпицберген;very big;tbxb
24;ЖК;false;HARPER;24R650T2;false;false;yellow;42971;Доминиканская Республика;big;frr
24;ЖК;false;HARPER;24R670T2;false;true;purple;42582;Сент-Люсия;small;afuiov
32;ЖК;false;HARPER;32H31T;true;true;brawn;23616;Гвиана;small;nhklhxd
32;ЖК;true;HARPER;32R055OT;true;true;orange;31015;Аргентина;medium;li
32;ЖК;true;HARPER;32R470T2;false;false;pink;31651;Эритрея;big;ehxccsbf
32;ЖК;false;HARPER;32R471T;false;false;green;34900;Гвинея-Бисау;medium;pv
32;ЖК;false;HARPER;32R575T;false;true;orange;11659;Уоллис и Футуна;medium;k
32;ЖК;true;HARPER;32R660T;false;true;red;37555;Бангладеш;very big;gysw
32;ЖК;true;HARPER;32R660TS;true;false;red;32924;Кувейт;big;dvlnfhnr
32;ЖК;false;HARPER;32R661T;true;false;blue;34846;Иордания;medium;xredszvg
32;ЖК;false;HARPER;32R670T2;true;true;purple;37337;Эквадор;very big;wevuta
32;ЖК;true;HARPER;32RO770WU;false;false;pink;25884;Дания;very small;authrw
55;ЖК;false;HARPER;55F0540;true;false;black;17586;Гватемала;small;ecbqdk
55;ЖК;false;HARPER;55F055OT;true;false;blue;47873;Габон;small;dsfk
55;ЖК;false;HARPER;55F650T2S;true;false;yellow;20178;Катар;very big;ezgs
55;ЖК;false;HARPER;55F670T2S;true;true;green;35284;Нигерия;big;z
55;ЖК;false;HARPER;55US88OT;true;true;white;53184;Уругвай;big;qarluso
24;ЖК;false;Helix;HTV-243L;false;false;green;52862;Филиппины;small;rw
24;ЖК;false;Helix;HTV-247Т2;true;false;pink;23986;Эфиопия;very big;e
32;ЖК;true;Helix;HTV-3209;false;false;black;13342;Португалия;big;bxrkyb
32;ЖК;false;Helix;HTV-323L;true;false;black;14698;Французские Южные и Антарктические территории;small;lceikzc
32;ЖК;false;Helix;HTV-324L;true;true;brawn;53358;Гватемала;small;farcg
32;ЖК;false;Helix;HTV-325L;true;true;green;12750;Бонэйр;big;d
32;ЖК;false;Helix;HTV-327T2;true;false;orange;28293;Сьерра-Леоне;medium;gncso
32;ЖК;false;Helix;HTV-329W;true;true;red;15880;Сингапур;small;njqolcu
32;ЖК;true;HIBERG;HTV32A3TS;false;false;green;43170;Новая Каледония;very big;cqjfgcwy
55;ЖК;true;Hisense;55K321UWT;false;true;white;25330;Азад Джамму и Кашмир;very big;g
32;ЖК;false;Hisense;H32AE5000;true;true;orange;49979;Камерун;small;zdpq
24;ЖК;true;Hisense;LCD24V77;true;true;brawn;20252;Бруней;very big;bvw
24;ЖК;false;Hisense;LCD24V87P;true;false;purple;43945;Аруба;very small;pwb
32;ЖК;false;Hisense;LCD32V68P;true;false;brawn;38021;Мальдивские Острова;big;ihpdsfaz
32;ЖК;true;Hisense;LCD32V77;true;true;brawn;18317;Южный Судан;very big;fqyrywi
32;ЖК;true;Hisense;LCD32V86;false;false;purple;38569;ЮАР;small;cjqtl
32;ЖК;true;Hisense;LCD32V87;true;false;orange;9735;Самоа;very small;vbtnfg
32;ЖК;false;Hisense;LCD32W57DVD;true;false;brawn;48154;Нагорно-Карабахская Республика;medium;wjzc
32;ЖК;false;Hisense;LCD32W61N;true;false;purple;49868;Кения;very small;i
55;ЖК;true;Hisense;LCD55V85GP;false;false;brawn;20307;Ливия;very small;dtofv
55;ЖК;true;Hisense;LCD55V88GP;false;false;green;19091;Аруба;very small;vjs
24;ЖК;false;Hisense;LED24K11P;false;true;purple;42431;Непал;medium;l
24;ЖК;true;Hisense;LED24K15P;true;true;yellow;20964;Ангилья;very small;ugbc
24;ЖК;false;Hisense;LED24K16PL;true;false;orange;44154;Китайская Республика;medium;psps
24;ЖК;false;Hisense;LED24T28P;false;true;orange;19901;Маршалловы Острова;big;urzojld
24;ЖК;false;Hisense;LED26K16PL;true;false;brawn;26144;Швеция;medium;qa
32;ЖК;true;Hisense;LED32K11;false;false;brawn;50645;Ямайка;very small;csee
32;ЖК;false;Hisense;LED32K15;true;true;red;45369;Габон;medium;jqpidoh
32;ЖК;false;Hisense;LED32K16L;false;true;black;49488;ЮАР;big;zskyyj
32;ЖК;true;Hisense;LED32K21;true;false;yellow;27928;Виргинские острова США;big;wyubxkl
32;ЖК;true;Hisense;LED32K26;false;false;yellow;35322;Армения;medium;zjmirska
32;ЖК;true;Hisense;LED32T28P;false;true;yellow;34924;Мартиника;big;dfxxvz
55;ЖК;false;Hisense;LED55T36R3D;true;false;green;19335;Бенин;medium;r
55;ЖК;false;Hisense;LED55T39PZLN3D;false;false;green;11280;Тонга;big;ozgkpnj
24;ЖК;true;Hisense;LEDD24K300;true;true;blue;20752;Индонезия;small;n
55;ЖК;false;Hisense;LEDD55K610XiG3D;true;true;green;22142;Канарские острова;big;fpyvdl
24;ЖК;true;Hisense;LED-N24D30;false;true;pink;33800;Бруней;medium;qkmnb
24;ЖК;true;Hisense;LEDN24K310;true;false;blue;48539;Туркмения;very big;raiiaqj
24;ЖК;true;Hisense;LEDN24W26;false;false;red;40012;Химан и Хеб;big;oim
32;ЖК;false;Hisense;LEDN32D20;true;true;blue;23845;Ватикан;small;yzjsfpv
32;ЖК;false;Hisense;LEDN32D50;true;true;purple;47865;Папуа - Новая Гвинея;very small;ydeh
32;ЖК;true;Hisense;LEDN32K160;true;true;black;54489;Мозамбик;very big;n
32;ЖК;false;Hisense;LEDN32K300;true;false;red;34820;Австрия;big;elbizy
32;ЖК;false;Hisense;LEDN32K360;false;true;brawn;42981;Буркина-Фасо;very small;lvdnrdvy
55;ЖК;true;Hisense;LEDN55T28GP;false;true;green;54408;Мальдивские Острова;very big;xpdy
55;ЖК;true;Hisense;LEDN55T39X3D;false;true;green;25125;Гавайи;small;utjpdig
24;ЖК;false;Hisense;LHD24D33;false;true;purple;42880;Украина;very big;oqhh
24;ЖК;true;Hisense;LHD24K300T;true;true;blue;10584;Бразилия;very small;pkztxlr
32;ЖК;false;Hisense;LHD32D33;true;true;brawn;25358;Франция;medium;vzu
32;ЖК;false;Hisense;LHD32D36;false;false;white;21750;Аландские острова;big;vurbbdk
32;ЖК;false;Hisense;LHD-32D39AT;false;true;red;11264;Сенегал;big;gsl
32;ЖК;false;Hisense;LHD32D50TS;true;true;green;25440;Донецкая Народная Республика;big;t
32;ЖК;true;Hisense;LHD32K2204WT;false;true;green;45357;Канада;very big;sp
32;ЖК;true;Hisense;LHD32K366T;true;true;orange;38486;Саудовская Аравия;very big;zvzrqzx
32;ЖК;false;Hisense;LHD32K370;false;true;pink;11096;Северная Македония;small;vsio
55;ЖК;false;Hisense;LTDN55K390;false;true;pink;43059;Венгрия;very small;jcoelp
55;ЖК;false;Hisense;LTD-N55K391;true;false;purple;43703;Гватемала;big;zzg
24;ЖК;false;Hitachi;24H8L03;false;false;red;18078;Кюрасао;big;gd
24;ЖК;true;Hitachi;24H8S03;false;true;red;34475;Бангладеш;medium;xxmjkueh
24;ЖК;false;Hitachi;24HB4T05;true;false;green;26827;Бахрейн;big;fifk
24;ЖК;false;Hitachi;24HXC05R;false;true;yellow;33077;Кипр;small;xnone
24;ЖК;true;Hitachi;24HXJ15U;false;false;red;43153;Руанда;very small;kfejc
24;ЖК;true;Hitachi;24HXT05;true;true;green;48418;Португалия;very big;iypyx
24;ЖК;true;Hitachi;24HXT15U;true;false;brawn;12297;Украина;medium;bwtty
24;ЖК;true;Hitachi;24HYC05;true;true;purple;26000;Япония;big;kz
32;ЖК;true;Hitachi;32H8L02;true;false;green;51337;Сербия;big;wmaky
32;ЖК;true;Hitachi;32H8S02;false;true;pink;21687;Самоа;big;eosr
32;ЖК;false;Hitachi;32HB4T01;false;true;pink;34917;Доминика;very big;yqheo
32;ЖК;false;Hitachi;32HB4T61;true;false;blue;41808;Ямайка;very small;ygyvqj
32;ЖК;true;Hitachi;32HB6T61;true;false;green;50059;Черногория;small;hvyxxpf
32;ЖК;true;Hitachi;32HBT41;true;true;orange;35647;Киргизия;very big;ggxenoy
32;ЖК;false;Hitachi;32HXC01R;true;false;white;49186;Каймановы острова;very big;tuybnj
32;ЖК;false;Hitachi;32HXC05R;false;true;white;46222;Коста-Рика;medium;qi
32;ЖК;true;Hitachi;32HXT06R;false;false;white;39651;Грузия;small;i
32;ЖК;false;Hitachi;32HXT16U;true;true;black;54593;Джубаленд;very big;qhmzrlod
32;ЖК;false;Hitachi;32HXT51R;false;true;orange;49605;Непал;medium;g
32;ЖК;false;Hitachi;32HXT55R;false;true;purple;41848;Синт-Эстатиус;small;bhgipoq
32;ЖК;true;Hitachi;32HXT56R;false;true;white;50058;Сомалиленд;big;zjnyutgl
32;ЖК;false;Hitachi;32HYC01;false;true;yellow;18248;Соломоновы Острова;small;q
32;ЖК;true;Hitachi;32HYC41;true;false;blue;12450;Гренада;medium;zydpe
32;ЖК;false;Hitachi;32HYC45;true;true;orange;46255;Италия;medium;lsfjy
32;ЖК;true;Hitachi;32LD6600;false;false;yellow;14004;Армения;small;ygvqmqzc
32;ЖК;true;Hitachi;32LD7800TA;true;false;brawn;47229;Маршалловы Острова;medium;zcnmlew
32;ЖК;false;Hitachi;32LD8800TA;true;false;green;34137;Индия;medium;uppo
32;ЖК;false;Hitachi;32LD9000TA;true;false;brawn;51614;Барбадос;small;pnadlqa
32;ЖК;false;Hitachi;32LD9800TA;true;false;green;20273;Экваториальная Гвинея;medium;xfyepkz
32;ЭЛТ;false;Hitachi;32PD2100;false;false;purple;40056;Мальдивские Острова;very big;dmgdi
32;Плазменая панель;true;Hitachi;32PD3000;true;true;pink;29665;Замбия;medium;qrydggh
32;Плазменая панель;true;Hitachi;32PD5000TA;false;true;orange;47676;Мавритания;very small;ekmut
32;Плазменая панель;false;Hitachi;32PD5100;false;false;yellow;26536;Венгрия;very big;z
32;Плазменая панель;false;Hitachi;32PD5200;false;false;orange;12251;Ниуэ;very big;atvjnvk
32;Плазменая панель;false;Hitachi;32PD7800TA;true;false;yellow;10226;Чили;very big;iml
32;Плазменая панель;true;Hitachi;32PD8800TA;true;false;black;38454;Сенегал;medium;vk
32;ЖК;true;Hitachi;40HXT56R;false;true;red;49697;Марокко;very small;tjnd
55;ЖК;false;Hitachi;55HB6W62;true;true;green;18619;Ангилья;big;gfibekw
55;ЖК;true;Hitachi;55HGW69;true;true;orange;49275;Доминиканская Республика;very big;h
55;ЖК;false;Hitachi;55HK6W64;true;false;black;42641;Французские Южные и Антарктические территории;very big;c
55;ЖК;false;Hitachi;55HZC66;true;true;green;45590;Кот-д'Ивуар;very small;olmn
55;ЖК;false;Hitachi;55HZT66;false;false;red;10060;Япония;very small;zmbrn
55;Плазменая панель;true;Hitachi;55PD5000TA;true;true;red;9146;Бенин;big;otum
55;Плазменая панель;true;Hitachi;55PD5200;true;false;purple;17860;Майотта;very small;rsnws
55;Плазменая панель;false;Hitachi;55PD8800TA;false;true;white;51241;Гавайи;very big;uwbalw
55;Плазменая панель;false;Hitachi;55PMA500E;false;true;brawn;41420;Гибралтар;very big;xw
55;Плазменая панель;false;Hitachi;55PMA550E;true;true;orange;44659;Бурунди;small;jfn
24;ЖК;true;Hitachi;L24DG07;true;true;black;15560;Лаос;big;da
24;ЖК;false;Hitachi;L24VG07;true;false;pink;19226;Мадейра;big;kfanj
32;ЖК;true;Hitachi;L32A01A;false;false;purple;16672;Ботсвана;small;ykma
32;ЖК;false;Hitachi;L32A02A;true;true;black;39370;Мадейра;medium;x
32;ЖК;true;Hitachi;L32A03A;false;true;white;42415;Мальта;small;nenj
32;ЖК;true;Hitachi;L32E100S;false;true;green;14495;Бонэйр;medium;zcpbfa
32;ЖК;false;Hitachi;L32E101B;true;false;green;9156;Сомали;very small;ahbfb
32;ЖК;false;Hitachi;L32E200;true;false;white;13058;Уоллис и Футуна;very big;ohqtxik
32;ЖК;false;Hitachi;L32H01;true;false;white;15072;Бурунди;very small;rfirpox
32;ЖК;true;Hitachi;L32HK04;false;false;orange;11800;Реюньон;very big;abwbh
32;ЖК;true;Hitachi;L32HP01;true;true;green;37438;Испания;very small;mcnk
32;ЖК;false;Hitachi;L32HP03;false;true;red;26241;Габон;very small;a
32;ЖК;true;Hitachi;L32N03;false;false;black;54115;Фарерские острова;very big;l
